Applicant_name,Country_code,Application_number,File_name,Filing_date,ID_univerzita,API,TYP,TYP_cislo,Application_number,API,STAV,API_typ
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2021-39126,OPENDATAST96_PT_CZ_FULL_PUV2021-39126.xml,44438,19,PUV/39126,PUV,2,2021-39126,PUV/39126,PlatnĂ˝ dokument,PUV/39126-2
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2021-39257,OPENDATAST96_PT_CZ_FULL_PUV2021-39257.xml,44481,19,PUV/39257,PUV,2,2021-39257,PUV/39257,PlatnĂ˝ dokument,PUV/39257-2
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2021-39258,OPENDATAST96_PT_CZ_FULL_PUV2021-39258.xml,44481,19,PUV/39258,PUV,2,2021-39258,PUV/39258,PlatnĂ˝ dokument,PUV/39258-2
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2013-1015,OPENDATAST96_PT_CZ_FULL_PV2013-1015.xml,41625,19,PT/2013-1015,PT,1,2013-1015,PT/2013-1015,ZaniklĂ˝ dokument,PT/2013-1015-1
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2013-1027,OPENDATAST96_PT_CZ_FULL_PV2013-1027.xml,41626,19,PT/2013-1027,PT,1,2013-1027,PT/2013-1027,ZaniklĂ˝ dokument,PT/2013-1027-1
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2013-112,OPENDATAST96_PT_CZ_FULL_PV2013-112.xml,41320,19,PT/2013-112,PT,1,2013-112,PT/2013-112,ZaniklĂ˝ dokument,PT/2013-112-1
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2013-121,OPENDATAST96_PT_CZ_FULL_PV2013-121.xml,41323,19,PT/2013-121,PT,1,2013-121,PT/2013-121,ZaniklĂ˝ dokument,PT/2013-121-1
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2013-187,OPENDATAST96_PT_CZ_FULL_PV2013-187.xml,41346,19,PT/2013-187,PT,1,2013-187,PT/2013-187,ZveĹ™ejnÄ›nĂˇ pĹ™ihlĂˇĹˇka,PT/2013-187-1
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2013-204,OPENDATAST96_PT_CZ_FULL_PV2013-204.xml,41355,19,PT/2013-204,PT,1,2013-204,PT/2013-204,ZaniklĂ˝ dokument,PT/2013-204-1
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2013-312,OPENDATAST96_PT_CZ_FULL_PV2013-312.xml,41389,19,PT/2013-312,PT,1,2013-312,PT/2013-312,ZaniklĂ˝ dokument,PT/2013-312-1
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2013-485,OPENDATAST96_PT_CZ_FULL_PV2013-485.xml,41449,19,PT/2013-485,PT,1,2013-485,PT/2013-485,ZaniklĂ˝ dokument,PT/2013-485-1
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2013-50,OPENDATAST96_PT_CZ_FULL_PV2013-50.xml,41302,19,PT/2013-50,PT,1,2013-50,PT/2013-50,ZaniklĂ˝ dokument,PT/2013-50-1
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2013-59,OPENDATAST96_PT_CZ_FULL_PV2013-59.xml,41304,19,PT/2013-59,PT,1,2013-59,PT/2013-59,ZaniklĂ˝ dokument,PT/2013-59-1
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2013-765,OPENDATAST96_PT_CZ_FULL_PV2013-765.xml,41549,19,PT/2013-765,PT,1,2013-765,PT/2013-765,ZaniklĂ˝ dokument,PT/2013-765-1
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2013-793,OPENDATAST96_PT_CZ_FULL_PV2013-793.xml,41562,19,PT/2013-793,PT,1,2013-793,PT/2013-793,ZaniklĂ˝ dokument,PT/2013-793-1
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2013-944,OPENDATAST96_PT_CZ_FULL_PV2013-944.xml,41606,19,PT/2013-944,PT,1,2013-944,PT/2013-944,ZaniklĂ˝ dokument,PT/2013-944-1
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2014-347,OPENDATAST96_PT_CZ_FULL_PV2014-347.xml,41780,19,PT/2014-347,PT,1,2014-347,PT/2014-347,ZveĹ™ejnÄ›nĂˇ pĹ™ihlĂˇĹˇka,PT/2014-347-1
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2014-856,OPENDATAST96_PT_CZ_FULL_PV2014-856.xml,41977,19,PT/2014-856,PT,1,2014-856,PT/2014-856,NegativnÄ› ukonÄŤenĂ˝ po zveĹ™ejnÄ›nÄ‚Â­,PT/2014-856-1
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2014-902,OPENDATAST96_PT_CZ_FULL_PV2014-902.xml,41988,19,PT/2014-902,PT,1,2014-902,PT/2014-902,ZaniklĂ˝ dokument,PT/2014-902-1
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2015-697,OPENDATAST96_PT_CZ_FULL_PV2015-697.xml,42283,19,PT/2015-697,PT,1,2015-697,PT/2015-697,ZaniklĂ˝ dokument,PT/2015-697-1
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2015-812,OPENDATAST96_PT_CZ_FULL_PV2015-812.xml,42321,19,PT/2015-812,PT,1,2015-812,PT/2015-812,NegativnÄ› ukonÄŤenĂ˝ po zveĹ™ejnÄ›nÄ‚Â­,PT/2015-812-1
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2015-814,OPENDATAST96_PT_CZ_FULL_PV2015-814.xml,42324,19,PT/2015-814,PT,1,2015-814,PT/2015-814,ZaniklĂ˝ dokument,PT/2015-814-1
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2015-876,OPENDATAST96_PT_CZ_FULL_PV2015-876.xml,42347,19,PT/2015-876,PT,1,2015-876,PT/2015-876,ZaniklĂ˝ dokument,PT/2015-876-1
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2015-906,OPENDATAST96_PT_CZ_FULL_PV2015-906.xml,42355,19,PT/2015-906,PT,1,2015-906,PT/2015-906,ZaniklĂ˝ dokument,PT/2015-906-1
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2016-472,OPENDATAST96_PT_CZ_FULL_PV2016-472.xml,42586,19,PT/2016-472,PT,1,2016-472,PT/2016-472,ZaniklĂ˝ dokument,PT/2016-472-1
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2016-780,OPENDATAST96_PT_CZ_FULL_PV2016-780.xml,42713,19,PT/2016-780,PT,1,2016-780,PT/2016-780,NegativnÄ› ukonÄŤenĂ˝ po zveĹ™ejnÄ›nÄ‚Â­,PT/2016-780-1
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2017-185,OPENDATAST96_PT_CZ_FULL_PV2017-185.xml,42825,19,PT/2017-185,PT,1,2017-185,PT/2017-185,ZaniklĂ˝ dokument,PT/2017-185-1
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2017-28,OPENDATAST96_PT_CZ_FULL_PV2017-28.xml,42758,19,PT/2017-28,PT,1,2017-28,PT/2017-28,ZaniklĂ˝ dokument,PT/2017-28-1
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2017-558,OPENDATAST96_PT_CZ_FULL_PV2017-558.xml,42997,19,PT/2017-558,PT,1,2017-558,PT/2017-558,ZaniklĂ˝ dokument,PT/2017-558-1
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2017-776,OPENDATAST96_PT_CZ_FULL_PV2017-776.xml,43073,19,PT/2017-776,PT,1,2017-776,PT/2017-776,ZaniklĂ˝ dokument,PT/2017-776-1
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2018-65,OPENDATAST96_PT_CZ_FULL_PV2018-65.xml,43139,19,PT/2018-65,PT,1,2018-65,PT/2018-65,ZaniklĂ˝ dokument,PT/2018-65-1
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2018-670,OPENDATAST96_PT_CZ_FULL_PV2018-670.xml,43437,19,PT/2018-670,PT,1,2018-670,PT/2018-670,NegativnÄ› ukonÄŤenĂ˝ po zveĹ™ejnÄ›nÄ‚Â­,PT/2018-670-1
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2018-99,OPENDATAST96_PT_CZ_FULL_PV2018-99.xml,42825,19,PT/2018-99,PT,1,2018-99,PT/2018-99,ZaniklĂ˝ dokument,PT/2018-99-1
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava,CZ,2019-718,OPENDATAST96_PT_CZ_FULL_PV2019-718.xml,43791,19,PT/2019-718,PT,1,2019-718,PT/2019-718,NegativnÄ› ukonÄŤenĂ˝ po zveĹ™ejnÄ›nÄ‚Â­,PT/2019-718-1
VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava - CENET - Centrum EnergetickĂ©ho vyuĹľitĂ­,CZ,2017-34255,OPENDATAST96_PT_CZ_FULL_PUV2017-34255.xml,43034,19,PUV/34255,PUV,2,2017-34255,PUV/34255,ZaniklĂ˝ dokument,PUV/34255-2
"VysokĂˇ Ĺˇkola bĂˇĹskĂˇ-TechnickĂˇ univerzita Ostrava
Fakulta elektroniky a informatiky (FEI)",CZ,2021-538,OPENDATAST96_PT_CZ_DIFF_PV2021-538.xml,44525,19,PT/2021-538,PT,1,2021-538,PT/2021-538,ZveĹ™ejnÄ›nĂˇ pĹ™ihlĂˇĹˇka,PT/2021-538-1
VysokĂˇ Ĺˇkola chemicko - technologickĂˇ v Praze,CZ,2017-33979,OPENDATAST96_PT_CZ_DIFF_PUV2017-33979.xml,42949,21,PUV/33979,PUV,2,2017-33979,PUV/33979,PlatnĂ˝ dokument na poshovovacĂ­ lhĹŻtÄ›,PUV/33979-2
VysokĂˇ Ĺˇkola chemicko - technologickĂˇ v Praze,CZ,2017-34102,OPENDATAST96_PT_CZ_DIFF_PUV2017-34102.xml,42991,21,PUV/34102,PUV,2,2017-34102,PUV/34102,PlatnĂ˝ dokument na poshovovacĂ­ lhĹŻtÄ›,PUV/34102-2
VysokĂˇ Ĺˇkola chemicko - technologickĂˇ v Praze,CZ,2017-34392,OPENDATAST96_PT_CZ_DIFF_PUV2017-34392.xml,43066,21,PUV/34392,PUV,2,2017-34392,PUV/34392,PlatnĂ˝ dokument,PUV/34392-2
VysokĂˇ Ĺˇkola chemicko - technologickĂˇ v Praze,CZ,2014-322,OPENDATAST96_PT_CZ_DIFF_PV2014-322.xml,41768,21,PT/2014-322,PT,1,2014-322,PT/2014-322,ZaniklĂ˝ dokument,PT/2014-322-1
VysokĂˇ Ĺˇkola chemicko - technologickĂˇ v Praze,CZ,2014-369,OPENDATAST96_PT_CZ_DIFF_PV2014-369.xml,41788,21,PT/2014-369,PT,1,2014-369,PT/2014-369,ZaniklĂ˝ dokument,PT/2014-369-1
VysokĂˇ Ĺˇkola chemicko - technologickĂˇ v Praze,CZ,2014-944,OPENDATAST96_PT_CZ_DIFF_PV2014-944.xml,41995,21,PT/2014-944,PT,1,2014-944,PT/2014-944,PlatnĂ˝ dokument,PT/2014-944-1
VysokĂˇ Ĺˇkola chemicko - technologickĂˇ v Praze,CZ,2015-116,OPENDATAST96_PT_CZ_DIFF_PV2015-116.xml,42055,21,PT/2015-116,PT,1,2015-116,PT/2015-116,PlatnĂ˝ dokument,PT/2015-116-1
VYSOKĂ Ĺ KOLA CHEMICKO - TECHNOLOGICKĂ V PRAZE,CZ,2014-29699,OPENDATAST96_PT_CZ_FULL_PUV2014-29699.xml,41814,21,PUV/29699,PUV,2,2014-29699,PUV/29699,ZaniklĂ˝ dokument,PUV/29699-2
VysokĂˇ Ĺˇkola chemicko - technologickĂˇ v Praze,CZ,2014-30434,OPENDATAST96_PT_CZ_FULL_PUV2014-30434.xml,41985,21,PUV/30434,PUV,2,2014-30434,PUV/30434,ZaniklĂ˝ dokument,PUV/30434-2
VysokĂˇ Ĺˇkola chemicko - technologickĂˇ v Praze,CZ,2017-34093,OPENDATAST96_PT_CZ_FULL_PUV2017-34093.xml,42986,21,PUV/34093,PUV,2,2017-34093,PUV/34093,ZaniklĂ˝ dokument,PUV/34093-2
VysokĂˇ Ĺˇkola chemicko - technologickĂˇ v Praze,CZ,2017-34205,OPENDATAST96_PT_CZ_FULL_PUV2017-34205.xml,43020,21,PUV/34205,PUV,2,2017-34205,PUV/34205,ZaniklĂ˝ dokument,PUV/34205-2
VysokĂˇ Ĺˇkola chemicko - technologickĂˇ v Praze,CZ,2014-171,OPENDATAST96_PT_CZ_FULL_PV2014-171.xml,41719,21,PT/2014-171,PT,1,2014-171,PT/2014-171,ZaniklĂ˝ dokument,PT/2014-171-1
VysokĂˇ Ĺˇkola chemicko - technologickĂˇ v Praze,CZ,2014-213,OPENDATAST96_PT_CZ_FULL_PV2014-213.xml,41730,21,PT/2014-213,PT,1,2014-213,PT/2014-213,ZaniklĂ˝ dokument,PT/2014-213-1
VysokĂˇ Ĺˇkola chemicko - technologickĂˇ v Praze,CZ,2014-225,OPENDATAST96_PT_CZ_FULL_PV2014-225.xml,41733,21,PT/2014-225,PT,1,2014-225,PT/2014-225,ZaniklĂ˝ dokument,PT/2014-225-1
VysokĂˇ Ĺˇkola chemicko - technologickĂˇ v Praze,CZ,2014-264,OPENDATAST96_PT_CZ_FULL_PV2014-264.xml,41746,21,PT/2014-264,PT,1,2014-264,PT/2014-264,ZaniklĂ˝ dokument,PT/2014-264-1
VysokĂˇ Ĺˇkola chemicko - technologickĂˇ v Praze,CZ,2014-387,OPENDATAST96_PT_CZ_FULL_PV2014-387.xml,41794,21,PT/2014-387,PT,1,2014-387,PT/2014-387,ZaniklĂ˝ dokument,PT/2014-387-1
VysokĂˇ Ĺˇkola chemicko - technologickĂˇ v Praze,CZ,2014-576,OPENDATAST96_PT_CZ_FULL_PV2014-576.xml,41877,21,PT/2014-576,PT,1,2014-576,PT/2014-576,ZaniklĂ˝ dokument,PT/2014-576-1
VysokĂˇ Ĺˇkola chemicko - technologickĂˇ v Praze,CZ,2014-662,OPENDATAST96_PT_CZ_FULL_PV2014-662.xml,41907,21,PT/2014-662,PT,1,2014-662,PT/2014-662,ZaniklĂ˝ dokument,PT/2014-662-1
VysokĂˇ Ĺˇkola chemicko - technologickĂˇ v Praze,CZ,2014-710,OPENDATAST96_PT_CZ_FULL_PV2014-710.xml,41929,21,PT/2014-710,PT,1,2014-710,PT/2014-710,ZaniklĂ˝ dokument,PT/2014-710-1
VysokĂˇ Ĺˇkola chemicko - technologickĂˇ v Praze,CZ,2015-129,OPENDATAST96_PT_CZ_FULL_PV2015-129.xml,42060,21,PT/2015-129,PT,1,2015-129,PT/2015-129,ZaniklĂ˝ dokument,PT/2015-129-1
VysokĂˇ Ĺˇkola chemicko - technologickĂˇ v Praze,CZ,2015-130,OPENDATAST96_PT_CZ_FULL_PV2015-130.xml,42060,21,PT/2015-130,PT,1,2015-130,PT/2015-130,ZaniklĂ˝ dokument,PT/2015-130-1
VysokĂˇ Ĺˇkola chemicko - technologickĂˇ v Praze,CZ,2015-657,OPENDATAST96_PT_CZ_FULL_PV2015-657.xml,42004,21,PT/2015-657,PT,1,2015-657,PT/2015-657,ZaniklĂ˝ dokument,PT/2015-657-1
VysokĂˇ Ĺˇkola chemicko - technologickĂˇ v Praze,CZ,2017-523,OPENDATAST96_PT_CZ_FULL_PV2017-523.xml,42986,21,PT/2017-523,PT,1,2017-523,PT/2017-523,ZaniklĂ˝ dokument,PT/2017-523-1
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ,CZ,2015-31697,OPENDATAST96_PT_CZ_FULL_PUV2015-31697.xml,42304,21,PUV/31697,PUV,2,2015-31697,PUV/31697,PlatnĂ˝ dokument,PUV/31697-2
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2018-34569,OPENDATAST96_PT_CZ_DIFF_PUV2018-34569.xml,43110,21,PUV/34569,PUV,2,2018-34569,PUV/34569,PlatnĂ˝ dokument,PUV/34569-2
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2013-1070,OPENDATAST96_PT_CZ_DIFF_PV2013-1070.xml,41635,21,PT/2013-1070,PT,1,2013-1070,PT/2013-1070,PlatnĂ˝ dokument,PT/2013-1070-1
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-305,OPENDATAST96_PT_CZ_DIFF_PV2014-305.xml,41765,21,PT/2014-305,PT,1,2014-305,PT/2014-305,ZaniklĂ˝ dokument,PT/2014-305-1
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-306,OPENDATAST96_PT_CZ_DIFF_PV2014-306.xml,41765,21,PT/2014-306,PT,1,2014-306,PT/2014-306,ZaniklĂ˝ dokument,PT/2014-306-1
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-307,OPENDATAST96_PT_CZ_DIFF_PV2014-307.xml,41765,21,PT/2014-307,PT,1,2014-307,PT/2014-307,ZaniklĂ˝ dokument,PT/2014-307-1
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-317,OPENDATAST96_PT_CZ_DIFF_PV2014-317.xml,41766,21,PT/2014-317,PT,1,2014-317,PT/2014-317,ZaniklĂ˝ dokument,PT/2014-317-1
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-321,OPENDATAST96_PT_CZ_DIFF_PV2014-321.xml,41768,21,PT/2014-321,PT,1,2014-321,PT/2014-321,ZaniklĂ˝ dokument,PT/2014-321-1
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-45,OPENDATAST96_PT_CZ_DIFF_PV2014-45.xml,41660,21,PT/2014-45,PT,1,2014-45,PT/2014-45,ZaniklĂ˝ dokument,PT/2014-45-1
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-46,OPENDATAST96_PT_CZ_DIFF_PV2014-46.xml,41660,21,PT/2014-46,PT,1,2014-46,PT/2014-46,ZaniklĂ˝ dokument,PT/2014-46-1
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-546,OPENDATAST96_PT_CZ_DIFF_PV2014-546.xml,41866,21,PT/2014-546,PT,1,2014-546,PT/2014-546,ZaniklĂ˝ dokument,PT/2014-546-1
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-56,OPENDATAST96_PT_CZ_DIFF_PV2014-56.xml,41663,21,PT/2014-56,PT,1,2014-56,PT/2014-56,PlatnĂ˝ dokument,PT/2014-56-1
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-766,OPENDATAST96_PT_CZ_DIFF_PV2014-766.xml,41950,21,PT/2014-766,PT,1,2014-766,PT/2014-766,ZaniklĂ˝ dokument,PT/2014-766-1
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2013-28228,OPENDATAST96_PT_CZ_FULL_PUV2013-28228.xml,41474,21,PUV/28228,PUV,2,2013-28228,PUV/28228,ZaniklĂ˝ dokument,PUV/28228-2
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-29100,OPENDATAST96_PT_CZ_FULL_PUV2014-29100.xml,41656,21,PUV/29100,PUV,2,2014-29100,PUV/29100,ZaniklĂ˝ dokument,PUV/29100-2
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-29101,OPENDATAST96_PT_CZ_FULL_PUV2014-29101.xml,41656,21,PUV/29101,PUV,2,2014-29101,PUV/29101,ZaniklĂ˝ dokument,PUV/29101-2
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-29201,OPENDATAST96_PT_CZ_FULL_PUV2014-29201.xml,41677,21,PUV/29201,PUV,2,2014-29201,PUV/29201,ZaniklĂ˝ dokument,PUV/29201-2
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-29202,OPENDATAST96_PT_CZ_FULL_PUV2014-29202.xml,41677,21,PUV/29202,PUV,2,2014-29202,PUV/29202,ZaniklĂ˝ dokument,PUV/29202-2
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-29203,OPENDATAST96_PT_CZ_FULL_PUV2014-29203.xml,41677,21,PUV/29203,PUV,2,2014-29203,PUV/29203,ZaniklĂ˝ dokument,PUV/29203-2
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-29359,OPENDATAST96_PT_CZ_FULL_PUV2014-29359.xml,41719,21,PUV/29359,PUV,2,2014-29359,PUV/29359,ZaniklĂ˝ dokument,PUV/29359-2
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-29374,OPENDATAST96_PT_CZ_FULL_PUV2014-29374.xml,41723,21,PUV/29374,PUV,2,2014-29374,PUV/29374,ZaniklĂ˝ dokument,PUV/29374-2
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-29442,OPENDATAST96_PT_CZ_FULL_PUV2014-29442.xml,41738,21,PUV/29442,PUV,2,2014-29442,PUV/29442,ZaniklĂ˝ dokument,PUV/29442-2
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-29655,OPENDATAST96_PT_CZ_FULL_PUV2014-29655.xml,41800,21,PUV/29655,PUV,2,2014-29655,PUV/29655,ZaniklĂ˝ dokument,PUV/29655-2
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-29656,OPENDATAST96_PT_CZ_FULL_PUV2014-29656.xml,41800,21,PUV/29656,PUV,2,2014-29656,PUV/29656,ZaniklĂ˝ dokument,PUV/29656-2
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-29672,OPENDATAST96_PT_CZ_FULL_PUV2014-29672.xml,41803,21,PUV/29672,PUV,2,2014-29672,PUV/29672,ZaniklĂ˝ dokument,PUV/29672-2
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-29682,OPENDATAST96_PT_CZ_FULL_PUV2014-29682.xml,41807,21,PUV/29682,PUV,2,2014-29682,PUV/29682,ZaniklĂ˝ dokument,PUV/29682-2
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-29726,OPENDATAST96_PT_CZ_FULL_PUV2014-29726.xml,41817,21,PUV/29726,PUV,2,2014-29726,PUV/29726,ZaniklĂ˝ dokument,PUV/29726-2
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-29825,OPENDATAST96_PT_CZ_FULL_PUV2014-29825.xml,41849,21,PUV/29825,PUV,2,2014-29825,PUV/29825,ZaniklĂ˝ dokument,PUV/29825-2
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-29826,OPENDATAST96_PT_CZ_FULL_PUV2014-29826.xml,41849,21,PUV/29826,PUV,2,2014-29826,PUV/29826,ZaniklĂ˝ dokument,PUV/29826-2
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-29888,OPENDATAST96_PT_CZ_FULL_PUV2014-29888.xml,41871,21,PUV/29888,PUV,2,2014-29888,PUV/29888,ZaniklĂ˝ dokument,PUV/29888-2
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-30285,OPENDATAST96_PT_CZ_FULL_PUV2014-30285.xml,41962,21,PUV/30285,PUV,2,2014-30285,PUV/30285,ZaniklĂ˝ dokument,PUV/30285-2
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-30332,OPENDATAST96_PT_CZ_FULL_PUV2014-30332.xml,41969,21,PUV/30332,PUV,2,2014-30332,PUV/30332,ZaniklĂ˝ dokument,PUV/30332-2
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-30340,OPENDATAST96_PT_CZ_FULL_PUV2014-30340.xml,41971,21,PUV/30340,PUV,2,2014-30340,PUV/30340,ZaniklĂ˝ dokument,PUV/30340-2
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-30378,OPENDATAST96_PT_CZ_FULL_PUV2014-30378.xml,41977,21,PUV/30378,PUV,2,2014-30378,PUV/30378,ZaniklĂ˝ dokument,PUV/30378-2
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-30435,OPENDATAST96_PT_CZ_FULL_PUV2014-30435.xml,41985,21,PUV/30435,PUV,2,2014-30435,PUV/30435,ZaniklĂ˝ dokument,PUV/30435-2
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2015-30767,OPENDATAST96_PT_CZ_FULL_PUV2015-30767.xml,42055,21,PUV/30767,PUV,2,2015-30767,PUV/30767,ZaniklĂ˝ dokument,PUV/30767-2
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2015-31004,OPENDATAST96_PT_CZ_FULL_PUV2015-31004.xml,41995,21,PUV/31004,PUV,2,2015-31004,PUV/31004,ZaniklĂ˝ dokument,PUV/31004-2
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2017-33875,OPENDATAST96_PT_CZ_FULL_PUV2017-33875.xml,42917,21,PUV/33875,PUV,2,2017-33875,PUV/33875,ZaniklĂ˝ dokument,PUV/33875-2
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-114,OPENDATAST96_PT_CZ_FULL_PV2014-114.xml,41695,21,PT/2014-114,PT,1,2014-114,PT/2014-114,ZaniklĂ˝ dokument,PT/2014-114-1
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-186,OPENDATAST96_PT_CZ_FULL_PV2014-186.xml,41724,21,PT/2014-186,PT,1,2014-186,PT/2014-186,ZaniklĂ˝ dokument,PT/2014-186-1
VysokĂˇ Ĺˇkola chemicko- technologickĂˇ v Praze,CZ,2014-257,OPENDATAST96_PT_CZ_FULL_PV2014-257.xml,41744,21,PT/2014-257,PT,1,2014-257,PT/2014-257,ZaniklĂ˝ dokument,PT/2014-257-1
